N,nominal_load,actual_load,P,generator,corr,condition,mean_pair_overlap_abs_mean,mean_pair_overlap_abs_sem,n_realizations,mean_q2_mean,mean_q2_sem,mean_cost_int_mean,mean_cost_int_sem,mean_cost_cum_mean,mean_cost_cum_sem
256,0.05,0.05078125,13,block,0.15,correlated,0.05252403846153847,0.000676238804383788,50,3.8677477967054095e-05,2.0620245107442634e-06,1.0000386760109168,2.0618616553418786e-06,1.0004639187540783,2.4720888925732943e-05
256,0.05,0.05078125,13,block,0.15,uncorrelated,0.05030849358974358,0.0005682376132959978,50,3.088686612151145e-05,1.2798332986967427e-06,1.000030885962311,1.2797487949676447e-06,1.0003705123787792,1.5345853314180898e-05
256,0.05,0.05078125,13,block,0.25,correlated,0.07289663461538462,0.001030700596233763,50,0.00011044119649493786,5.733526878596815e-06,1.0001104296016297,5.732296029429337e-06,1.0013236304550244,6.862603834745517e-05
256,0.05,0.05078125,13,block,0.25,uncorrelated,0.04983573717948718,0.0006874160300731,50,3.156165204581079e-05,2.0372286887601854e-06,1.0000315605440506,2.0370302375022787e-06,1.0003785805142902,2.4418241326615157e-05
256,0.05,0.05078125,13,block,0.35,correlated,0.12673076923076923,0.0018384975425467052,50,0.0005311706092300544,2.7618903163759223e-05,1.0005309536999178,2.7597191039625166e-05,1.0063431831196226,0.0003283517699053927
256,0.05,0.05078125,13,block,0.35,uncorrelated,0.04921073717948717,0.0005740476599697893,50,2.9696695797474343e-05,1.5820915566581524e-06,1.0000296958916746,1.581995614404587e-06,1.000356244659851,1.8971301735325082e-05
256,0.05,0.05078125,13,block,0.45,correlated,0.20495192307692311,0.0022843038449944933,50,0.002432490712552618,9.646158561022116e-05,1.0024286902922241,9.61484039858904e-05,1.0286643739691668,0.0011151940394923008
256,0.05,0.05078125,13,block,0.45,uncorrelated,0.04934294871794871,0.0005626886998790671,50,3.2282871356184506e-05,1.7350558112054195e-06,1.0000322817981782,1.7349335048674836e-06,1.000387240096338,2.080308661340878e-05
256,0.05,0.05078125,13,latent,0.15,correlated,0.05433092948717949,0.0005853403747844803,50,4.192969997671014e-05,2.7432637757537094e-06,1.0000419278237134,2.7429681219638758e-06,1.0005028866894699,3.2876710758039455e-05
256,0.05,0.05078125,13,latent,0.15,uncorrelated,0.05017628205128204,0.0006140441081173471,50,3.1071413608178314e-05,1.8452080171589488e-06,1.0000310703656812,1.8449834698761482e-06,1.0003727063080685,2.211027674893957e-05
256,0.05,0.05078125,13,latent,0.25,correlated,0.07025641025641026,0.0013008599544069887,50,9.893079792720255e-05,7.675751633574283e-06,1.000098920276269,7.673450085198858e-06,1.0011856615941783,9.178066791328188e-05
256,0.05,0.05078125,13,latent,0.25,uncorrelated,0.049419070512820504,0.0005431921529760074,50,3.2001161489294065e-05,2.134772002229761e-06,1.0000320000465666,2.1346015148194104e-06,1.0003838536140657,2.5592768988422986e-05
256,0.05,0.05078125,13,latent,0.35,correlated,0.12413461538461538,0.0017672602534342494,50,0.0004884145601821045,2.7003258717961577e-05,1.0004882322776374,2.6980908581266744e-05,1.0058350226030384,0.00032087909150750404
256,0.05,0.05078125,13,latent,0.35,uncorrelated,0.050264423076923075,0.0005842915151322183,50,3.143608397041572e-05,1.8606448842819616e-06,1.0000314349755848,1.860466333474375e-06,1.0003770736415052,2.230209408237622e-05
256,0.05,0.05078125,13,latent,0.45,correlated,0.2039142628205128,0.0023409681113633835,50,0.0023847421329721554,0.00010031933075296018,1.0023810252271688,0.00010000483550780457,1.0281031338573776,0.0011612064182270434
256,0.05,0.05078125,13,latent,0.45,uncorrelated,0.04984775641025641,0.000668917494808836,50,2.8610099496372206e-05,1.5347302246358647e-06,1.0000286092820594,1.5346290467892016e-06,1.0003432036085282,1.8402216721483954e-05
256,0.05,0.05078125,13,mixture,0.15,correlated,0.05042467948717948,0.0006650296230966935,50,3.425145746458463e-05,1.8641357019709379e-06,1.000034250236153,1.8639903526548867e-06,1.0004108418505153,2.2348739943854978e-05
256,0.05,0.05078125,13,mixture,0.15,uncorrelated,0.05017628205128205,0.0006292987639141234,50,3.1348363841200134e-05,1.5837495904138051e-06,1.000031347384501,1.5836432300333996e-06,1.0003760395008061,1.8989706629123485e-05
256,0.05,0.05078125,13,mixture,0.25,correlated,0.05651442307692309,0.000631361943554569,50,5.1524472989924974e-05,2.6366650325252886e-06,1.0000515218744148,2.636407000076816e-06,1.0006179201040224,3.160291160918202e-05
256,0.05,0.05078125,13,mixture,0.25,uncorrelated,0.048317307692307694,0.0005332947026234503,50,2.900029320268832e-05,1.519354252027172e-06,1.0000289993768043,1.5192204489237617e-06,1.000347871731892,1.821302728365827e-05
256,0.05,0.05078125,13,mixture,0.35,correlated,0.07484775641025641,0.0012117187603777394,50,0.00019474801165910054,1.3035625335555464e-05,1.000194704665485,1.3029444661875766e-05,1.0023307834451822,0.00015554742988196644
256,0.05,0.05078125,13,mixture,0.35,uncorrelated,0.04995592948717948,0.0006648781385425367,50,2.974191231922633e-05,1.6326634387516858e-06,1.0000297410615264,1.6325496453158798e-06,1.0003567805634723,1.9575604018145787e-05
256,0.05,0.05078125,13,mixture,0.45,correlated,0.09771634615384615,0.0014248730023869993,50,0.0007533445207834264,3.794866462558219e-05,1.000752860218148,3.790139782050905e-05,1.0089717288819915,0.00044876670394186245
256,0.05,0.05078125,13,mixture,0.45,uncorrelated,0.05060096153846153,0.0005796805467854099,50,3.19134798684431e-05,2.083403664681701e-06,1.0000319124092287,2.0832261839335845e-06,1.0003828077815071,2.4975340609627733e-05
256,0.1,0.1015625,26,block,0.15,correlated,0.05283365384615385,0.0003846654451330227,50,3.817963874841038e-05,1.2934647217422016e-06,1.0000381785165589,1.2933792217280442e-06,1.0009537910264017,3.228335652324589e-05
256,0.1,0.1015625,26,block,0.15,uncorrelated,0.04987788461538461,0.0002648703224919475,50,3.0173003911217583e-05,9.98744954675335e-07,1.0000301722767175,9.986826348957684e-07,1.0007538714290534,2.4929795663928218e-05
256,0.1,0.1015625,26,block,0.25,correlated,0.07314086538461538,0.0007566037093445298,50,0.0001077493375791116,3.824414040652178e-06,1.0001077403793261,3.823787643843116e-06,1.0026881653937894,9.522195265350792e-05
256,0.1,0.1015625,26,block,0.25,uncorrelated,0.04968605769230769,0.00032497472249195755,50,3.120933308749593e-05,9.812390623969707e-07,1.0000312085528804,9.811843582774804e-07,1.0007797465885229,2.4496881283433488e-05
256,0.1,0.1015625,26,block,0.35,correlated,0.12545,0.001239900032210021,50,0.0005130663978166681,1.6710629708403525e-05,1.0005128828756142,1.669797423513772e-05,1.012714489454881,0.00041012821087537543
256,0.1,0.1015625,26,block,0.35,uncorrelated,0.04995528846153846,0.00028058400059990203,50,3.2269054015837104e-05,1.0164516035633504e-06,1.0000322682272795,1.0163855895124734e-06,1.000806210625536,2.5370181889260983e-05
256,0.1,0.1015625,26,block,0.45,correlated,0.2025153846153846,0.0016483433149972499,50,0.0022987880225431045,6.537259619761252e-05,1.002295552622939,6.519485972827265e-05,1.0555924935389258,0.0015344204596163342
256,0.1,0.1015625,26,block,0.45,uncorrelated,0.04940817307692308,0.00030583621548651744,50,3.160118773659539e-05,9.186100499828978e-07,1.000031600418869,9.185607034554646e-07,1.0007895499501276,2.293448844567889e-05
256,0.1,0.1015625,26,latent,0.15,correlated,0.05286057692307693,0.0003205549259365781,50,3.770207464584627e-05,8.966843382696455e-07,1.0000377009533978,8.966056340217824e-07,1.0009418526327976,2.2368156817612827e-05
256,0.1,0.1015625,26,latent,0.15,uncorrelated,0.04973894230769231,0.0002982383042271061,50,3.1081960202067254e-05,8.245785439056457e-07,1.000031081216579,8.245352577834038e-07,1.0007765850224088,2.0587482157384102e-05
256,0.1,0.1015625,26,latent,0.25,correlated,0.0736860576923077,0.0006823901570343767,50,0.00010983023934026853,4.192637834898482e-06,1.0001098210132924,4.191806809984064e-06,1.0027400222350717,0.00010430162842100004
256,0.1,0.1015625,26,latent,0.25,uncorrelated,0.04948701923076924,0.00022975888562006518,50,3.024808159029072e-05,8.193803861584091e-07,1.000030247358724,8.193314297111412e-07,1.0007557510536007,2.045400709563333e-05
256,0.1,0.1015625,26,latent,0.35,correlated,0.12469134615384615,0.001121469902283629,50,0.0004970198324239197,1.692823432970171e-05,1.000496851112852,1.691430585265361e-05,1.012322195758972,0.00041481467021410774
256,0.1,0.1015625,26,latent,0.35,uncorrelated,0.04974471153846153,0.0003097907328503298,50,2.999368054631355e-05,8.463807237735771e-07,1.000029992992893,8.463377855779702e-07,1.0007494129222672,2.1132749448057704e-05
256,0.1,0.1015625,26,latent,0.45,correlated,0.20100961538461537,0.001388315008771164,50,0.0022662233747005587,5.380802010000332e-05,1.0022630563719455,5.3660449568477326e-05,1.054818494783666,0.001262568536690308
256,0.1,0.1015625,26,latent,0.45,uncorrelated,0.04968124999999999,0.0002655310826708014,50,2.981552375380771e-05,7.431978421761434e-07,1.0000298148555855,7.431532201428226e-07,1.000744971175385,1.8552148123970637e-05
256,0.1,0.1015625,26,mixture,0.15,correlated,0.05077163461538462,0.0003074286991994639,50,3.40826903206607e-05,1.1120474138922857e-06,1.0000340817160516,1.1119523567580694e-06,1.0008514597914315,2.774206643395589e-05
256,0.1,0.1015625,26,mixture,0.15,uncorrelated,0.04972211538461539,0.0002693044864317508,50,2.9976373269896196e-05,8.755039638484099e-07,1.0000299756900595,8.754588157543131e-07,1.0007489829999319,2.1859451091501794e-05
256,0.1,0.1015625,26,mixture,0.25,correlated,0.05709278846153846,0.00040825796342979046,50,5.467989359676752e-05,1.9370787590666295e-06,1.0000546773188397,1.9368627051264097e-06,1.0013653937965736,4.8292744088635337e-05
256,0.1,0.1015625,26,mixture,0.25,uncorrelated,0.04944326923076923,0.0002982615142217269,50,2.869761768772366e-05,9.26383599803984e-07,1.0000286969730496,9.26332730151822e-07,1.0007170382388102,2.3127899020414537e-05
256,0.1,0.1015625,26,mixture,0.35,correlated,0.07493269230769231,0.0007065849148396816,50,0.0001804532104885695,7.039936188975365e-06,1.0001804274026855,7.037715897007206e-06,1.0044953572718207,0.00017463337484540075
256,0.1,0.1015625,26,mixture,0.35,uncorrelated,0.049435096153846156,0.00027403609469081716,50,3.095099171361607e-05,9.176657111390203e-07,1.0000309502386215,9.176071422297864e-07,1.0007733049762015,2.290516609152956e-05
256,0.1,0.1015625,26,mixture,0.45,correlated,0.10127932692307691,0.0009969202330831692,50,0.0008066648734861592,2.7044495372126752e-05,1.000806203418184,2.701080236961416e-05,1.0198881480940838,0.0006561716419334811
256,0.1,0.1015625,26,mixture,0.45,uncorrelated,0.04932211538461538,0.0002613980672330881,50,2.9723748077662438e-05,8.786842283119068e-07,1.000029723062082,8.786321783628938e-07,1.000742665672313,2.1934675562304696e-05
256,0.15,0.1484375,38,block,0.15,correlated,0.05314389224751067,0.0002910453390422706,50,3.709267279110972e-05,8.465899639087413e-07,1.000037091721072,8.465374019553925e-07,1.00137112927813,3.12522109483637e-05
256,0.15,0.1484375,38,block,0.15,uncorrelated,0.04996732752489332,0.00023623456637139495,50,3.059334549816844e-05,6.437119466540543e-07,1.000030592716491,6.436835596371741e-07,1.0011310943365184,2.3778596351478892e-05
256,0.15,0.1484375,38,block,0.25,correlated,0.07254956436699858,0.0005164102708498508,50,0.000104727677483131,2.630352111163834e-06,1.0001047198309005,2.6299096541238338e-06,1.0038642587291031,9.67247340409752e-05
256,0.15,0.1484375,38,block,0.25,uncorrelated,0.04990553876244666,0.00021070897926231202,50,3.064853878674933e-05,6.31517020424888e-07,1.0000306478792254,6.314790089921874e-07,1.0011330950362995,2.331434273613262e-05
256,0.15,0.1484375,38,block,0.35,correlated,0.12272315078236129,0.0008493554848834505,50,0.00048015607683067786,1.0103509118524086e-05,1.0004800033696182,1.0097239682754404e-05,1.0175624751022878,0.0003655856021208308
256,0.15,0.1484375,38,block,0.35,uncorrelated,0.049863753556187766,0.00020998457228070763,50,3.0268067242882566e-05,6.09246563529084e-07,1.0000302674359398,6.09215480488749e-07,1.0011190560498682,2.2499738201635093e-05
256,0.15,0.1484375,38,block,0.45,correlated,0.20293830014224754,0.0012097787089933546,50,0.0023724456935365974,4.826218399850815e-05,1.0023689877701696,4.812360231688847e-05,1.083549004250198,0.0016246714160742604
256,0.15,0.1484375,38,block,0.45,uncorrelated,0.049707725817923175,0.0001841252999564787,50,2.9908244634579493e-05,6.123453496349156e-07,1.000029907636045,6.123138586588392e-07,1.0011057735582185,2.2613841226588854e-05
256,0.15,0.1484375,38,latent,0.15,correlated,0.05276982574679944,0.00020318844259643547,50,3.784696394229323e-05,6.921911691724933e-07,1.0000378459531767,6.921476111262882e-07,1.0013989575651054,2.555171127221072e-05
256,0.15,0.1484375,38,latent,0.15,uncorrelated,0.049820190256045525,0.00021334893707449643,50,2.9516280167950234e-05,5.785374460265859e-07,1.0000295156789205,5.785004065214569e-07,1.0010912811191974,2.135550366620201e-05
256,0.15,0.1484375,38,latent,0.25,correlated,0.0738269025604552,0.0005393427250172349,50,0.00010966317032977251,2.5504684207312975e-06,1.0001096546029549,2.5500434245046344e-06,1.0040458947109698,9.379219520672534e-05
256,0.15,0.1484375,38,latent,0.25,uncorrelated,0.04967216394025604,0.0001900260910748794,50,2.9872255708460694e-05,6.00131246881872e-07,1.0000298716646188,6.001035244533404e-07,1.0011044657809784,2.216703052233581e-05
256,0.15,0.1484375,38,latent,0.35,correlated,0.12247443990042677,0.0008200336147584273,50,0.00046758166967305356,1.0657961690743097e-05,1.0004674378353744,1.0650762226325034e-05,1.0171089638865785,0.0003849197790094101
256,0.15,0.1484375,38,latent,0.35,uncorrelated,0.04964215860597441,0.00016811485761922886,50,3.0373392152966118e-05,5.445832086337476e-07,1.0000303727593414,5.445531513623862e-07,1.0011229510285222,2.0108608984819706e-05
256,0.15,0.1484375,38,latent,0.45,correlated,0.20150537873399713,0.0013460065151036326,50,0.0022993879403371566,5.531584927002166e-05,1.0022961263678662,5.515915270035371e-05,1.0810783833023094,0.0018638071899400174
256,0.15,0.1484375,38,latent,0.45,uncorrelated,0.049969327880512095,0.00022136251422732734,50,3.0207839418365736e-05,5.119901690677247e-07,1.000030207219691,5.119629617369131e-07,1.0011168433481736,1.8906530146415972e-05
256,0.15,0.1484375,38,mixture,0.15,correlated,0.05119243421052632,0.00020111779825276893,50,3.456971241040485e-05,6.551412426670775e-07,1.0000345688665682,6.551036929927825e-07,1.0012779242596062,2.4189035692960416e-05
256,0.15,0.1484375,38,mixture,0.15,uncorrelated,0.049859530583214795,0.00023960235849475014,50,3.081377032707904e-05,6.54009081833208e-07,1.0000308131088367,6.539773230608539e-07,1.0011392058902084,2.4155016096394683e-05
256,0.15,0.1484375,38,mixture,0.25,correlated,0.05754867532005689,0.00032743495291116635,50,5.5815915075918665e-05,1.2801395208628219e-06,1.0000558136849533,1.2800230275179727e-06,1.0020621479831051,4.7206894572649676e-05
256,0.15,0.1484375,38,mixture,0.25,uncorrelated,0.0498097439544808,0.00021888787784078638,50,2.9706172848431206e-05,5.72332051717492e-07,1.000029705569229,5.723073645755757e-07,1.0010983036856862,2.1142590592867422e-05
256,0.15,0.1484375,38,mixture,0.35,correlated,0.07410917496443811,0.00034622560922031653,50,0.0001761425716573202,4.326177602047758e-06,1.0001761199584427,4.324781400795799e-06,1.0064867116280984,0.000158205615574206
256,0.15,0.1484375,38,mixture,0.35,uncorrelated,0.049784183854907536,0.0001972245078478038,50,3.07131619631264e-05,6.075862347356214e-07,1.0000307125234478,6.075525237281261e-07,1.0011355146159442,2.243472481335745e-05
256,0.15,0.1484375,38,mixture,0.45,correlated,0.09942211948790898,0.0005441424972688219,50,0.000752580139369815,1.4694075848876349e-05,1.000752207616449,1.4678993975191697e-05,1.0273568705057172,0.0005243704433465221
256,0.15,0.1484375,38,mixture,0.45,uncorrelated,0.04994554587482218,0.00018725475497556016,50,3.057035730270199e-05,4.966828643813582e-07,1.000030569724985,4.966601170190302e-07,1.0011302393006904,1.8346231282040137e-05
256,0.2,0.19921875,51,block,0.15,correlated,0.052773284313725494,0.0002162307627010361,50,3.826537104413084e-05,6.220834658659922e-07,1.0000382644285755,6.220493316045999e-07,1.0019109195644784,3.101928148793839e-05
256,0.2,0.19921875,51,block,0.15,uncorrelated,0.04963946078431372,0.00016171054257721284,50,3.074941905828075e-05,4.487879567157378e-07,1.000030748802626,4.4876780149174543e-07,1.0015359339127572,2.2389235312064974e-05
256,0.2,0.19921875,51,block,0.25,correlated,0.07335955882352942,0.0005006041672360288,50,0.00010741535412944494,2.376704113981362e-06,1.0001074074252159,2.3763296180929586e-06,1.005351131098147,0.00011791266440586635
256,0.2,0.19921875,51,block,0.25,uncorrelated,0.04950196078431372,0.0001458398526021046,50,3.01983135021598e-05,4.885212088004157e-07,1.0000301977341666,4.88498873340573e-07,1.001508470816753,2.4370455525673414e-05
256,0.2,0.19921875,51,block,0.35,correlated,0.12289362745098038,0.0007046909094546415,50,0.00047818395180303957,8.791700623178125e-06,1.0004780358235854,8.786087650878968e-06,1.023552141138806,0.0004263197839052573
256,0.2,0.19921875,51,block,0.35,uncorrelated,0.04992230392156863,0.00015068541225612543,50,3.0797449816624076e-05,3.9534673715295813e-07,1.000030796841735,3.953285397158551e-07,1.0015383560457263,1.972204249147309e-05
256,0.2,0.19921875,51,block,0.45,correlated,0.2022046568627451,0.000877448832183876,50,0.002307036876960031,3.413025331505687e-05,1.0023038369094066,3.403671133455659e-05,1.1083985519595374,0.0015157868983080396
256,0.2,0.19921875,51,block,0.45,uncorrelated,0.04973259803921568,0.00014492613301834788,50,3.1060652694853417e-05,4.937599654232917e-07,1.0000310600309732,4.937367995361656e-07,1.001551482261239,2.463034061206338e-05
256,0.2,0.19921875,51,latent,0.15,correlated,0.05319191176470588,0.00019499161398671327,50,3.862318791415067e-05,5.913412594615037e-07,1.0000386222047943,5.913050940701504e-07,1.0019287097617189,2.9477262554545134e-05
256,0.2,0.19921875,51,latent,0.15,uncorrelated,0.04983995098039215,0.0001776888892034121,50,3.045878282108691e-05,4.706236737825098e-07,1.0000304581943325,4.706023677286488e-07,1.0015214714568472,2.3478139207002233e-05
256,0.2,0.19921875,51,latent,0.25,correlated,0.07257328431372549,0.00043518979117857545,50,0.00010546384368097488,2.1114016642652665e-06,1.0001054562678124,2.1110821479037026e-06,1.0052544239088619,0.00010478252931471779
256,0.2,0.19921875,51,latent,0.25,uncorrelated,0.049795833333333345,0.00016270575902687076,50,3.060698739078484e-05,5.124791342715417e-07,1.0000306063792466,5.124548443194729e-07,1.001528832911192,2.556350802106894e-05
256,0.2,0.19921875,51,latent,0.35,correlated,0.12350171568627452,0.0007989925881430072,50,0.00048028710606214803,9.470093731220941e-06,1.0004801386530475,9.464359406432913e-06,1.0236562431995981,0.0004598812573724109
256,0.2,0.19921875,51,latent,0.35,uncorrelated,0.04987867647058822,0.0001349621874610392,50,3.058170523591982e-05,3.4159114427899714e-07,1.0000305811077022,3.4157618099530075e-07,1.0015275950769942,1.704231154857589e-05
256,0.2,0.19921875,51,latent,0.45,correlated,0.20227450980392156,0.0011098117559468221,50,0.002311959591098069,4.469299063646187e-05,1.002308734118739,4.4565998916647e-05,1.1085984761411083,0.001977536162958476
256,0.2,0.19921875,51,latent,0.45,uncorrelated,0.04983529411764707,0.0001390563765053919,50,3.0152454914587905e-05,4.081124278123337e-07,1.000030151886259,4.080965983398453e-07,1.0015062043567762,2.036618283978021e-05
256,0.2,0.19921875,51,mixture,0.15,correlated,0.051054166666666664,0.00018825311615831733,50,3.415920394493822e-05,6.619668495773054e-07,1.0000341584374741,6.619303473853006e-07,1.001706049636335,3.30075614290362e-05
256,0.2,0.19921875,51,mixture,0.15,uncorrelated,0.04969166666666667,0.00013063713759419696,50,3.095726886246617e-05,5.276369346890431e-07,1.0000309566538035,5.27613415195581e-07,1.00154632963429,2.6323290082856673e-05
256,0.2,0.19921875,51,mixture,0.25,correlated,0.05736960784313726,0.00020261427285965357,50,5.5195737664058325e-05,9.875085327403209e-07,1.0000551937127224,9.874300539233347e-07,1.0027547478933594,4.918066980146287e-05
256,0.2,0.19921875,51,mixture,0.25,uncorrelated,0.04986715686274509,0.00014019004441943698,50,3.0362349440449e-05,3.534501521520272e-07,1.0000303617715787,3.534347809762744e-07,1.0015166761576466,1.7634230667956274e-05
256,0.2,0.19921875,51,mixture,0.35,correlated,0.07400882352941177,0.00034053863671516994,50,0.00017822655725833198,4.040257772245235e-06,1.000178204538207,4.039153880345942e-06,1.0088571438461866,0.0001993237122905891
256,0.2,0.19921875,51,mixture,0.35,uncorrelated,0.04972426470588236,0.00015979367557747906,50,3.1157125181868215e-05,5.16915869796021e-07,1.0000311564938502,5.168928175990966e-07,1.0015562819689983,2.5788390665786394e-05
256,0.2,0.19921875,51,mixture,0.45,correlated,0.1008622549019608,0.0005614606625778922,50,0.0008027425185496152,1.6068990714793012e-05,1.0008023228973615,1.6051257587740074e-05,1.0391496855368747,0.0007632049599076261
256,0.2,0.19921875,51,mixture,0.45,uncorrelated,0.04957720588235295,0.00014378536678843538,50,2.9904215054918545e-05,4.268849982538842e-07,1.0000299036673796,4.268669127515412e-07,1.0014938445364536,2.1299205850928223e-05
256,0.3,0.30078125,77,block,0.15,correlated,0.05317338089542037,0.0001315939357849818,50,3.978102268120167e-05,4.0814127746131143e-07,1.0000397800530478,4.081185356840504e-07,1.0030177819561843,3.0888368781295824e-05
256,0.3,0.30078125,77,block,0.15,uncorrelated,0.04983029306220096,8.818060120576728e-05,50,3.048566864210503e-05,2.0707344416771293e-07,1.000030485121532,2.0706453715391083e-07,1.0023137607396304,1.5686433709360555e-05
256,0.3,0.30078125,77,block,0.25,correlated,0.07271648581681477,0.000406352395795041,50,0.00010609170192170357,1.9186613185683058e-06,1.0001060843244844,1.918374486007085e-06,1.0080209111038412,0.00014419559373897933
256,0.3,0.30078125,77,block,0.25,uncorrelated,0.04969081083390294,0.00010129757962399884,50,3.0855234404543785e-05,3.0701078115645977e-07,1.0000308546699088,3.0699798146084576e-07,1.0023417478015695,2.325929064682923e-05
256,0.3,0.30078125,77,block,0.35,correlated,0.12305333646616542,0.0007741704538557761,50,0.00047858249912481414,9.199733645967591e-06,1.000478435782534,9.193937853321414e-06,1.035569398483907,0.0006684013451783446
256,0.3,0.30078125,77,block,0.35,uncorrelated,0.04966710099111415,0.00011545592603262115,50,3.0466477345816838e-05,3.2615473090329377e-07,1.0000304659253052,3.261411414912704e-07,1.0023122739993486,2.4709705739391596e-05
256,0.3,0.30078125,77,block,0.45,correlated,0.2014241925837321,0.0008063808098247263,50,0.0022645602782477682,3.107888294085526e-05,1.002261508071724,3.099554587205741e-05,1.157632749436474,0.0019993498647021186
256,0.3,0.30078125,77,block,0.45,uncorrelated,0.049724239576213254,8.16067503251991e-05,50,3.0347262986076783e-05,2.5279432614485116e-07,1.0000303467224263,2.527839595111649e-07,1.0023032794866285,1.91528106771827e-05
256,0.3,0.30078125,77,latent,0.15,correlated,0.053063162166780586,0.00015549251565419566,50,3.8907054211003286e-05,4.7366160164855455e-07,1.000038906135792,4.7363645816941386e-07,1.0029516540244594,3.585409187860222e-05
256,0.3,0.30078125,77,latent,0.15,uncorrelated,0.04986265379357485,9.076980519016851e-05,50,3.0670424166066186e-05,3.03447559528397e-07,1.0000306698705312,3.0343550351431614e-07,1.0023277646327313,2.2992761610004754e-05
256,0.3,0.30078125,77,latent,0.25,correlated,0.07309093045112784,0.00034261950132929894,50,0.00010812438783386985,1.8579479165287703e-06,1.0001081167271955,1.8576595667491675e-06,1.0081737904918133,0.00013957419151874035
256,0.3,0.30078125,77,latent,0.25,uncorrelated,0.04976920283663706,9.661117559301391e-05,50,3.06161413604986e-05,2.8366138549364517e-07,1.0000306155884935,2.8365007724868304e-07,1.0023236435831777,2.149329653698562e-05
256,0.3,0.30078125,77,latent,0.35,correlated,0.12310385338345864,0.0006574328191775325,50,0.0004787765835251565,8.139442980575327e-06,1.0004786292735444,8.134294274979188e-06,1.0355811012799998,0.000591232791654592
256,0.3,0.30078125,77,latent,0.35,uncorrelated,0.050006408065618596,9.734682920167782e-05,50,3.1182445382635185e-05,3.13574019346081e-07,1.00003118186583,3.135605380158444e-07,1.0023665295182171,2.375422627439275e-05
256,0.3,0.30078125,77,latent,0.45,correlated,0.2020033749145591,0.0007640910065133269,50,0.002303408634971896,3.0725147006560965e-05,1.002300236954015,3.064149259431044e-05,1.160066380925561,0.001972177296460059
256,0.3,0.30078125,77,latent,0.45,uncorrelated,0.04990120898838003,9.536486281204199e-05,50,3.0667022473216704e-05,2.850015950048206e-07,1.0000306664650664,2.8499041231692555e-07,1.0023274845565404,2.1595868195185634e-05
256,0.3,0.30078125,77,mixture,0.15,correlated,0.05090065362269309,0.00010075872381197439,50,3.333294889456392e-05,3.083879622850062e-07,1.0000333322846693,3.0837394610815644e-07,1.0025294812849197,2.3357022982176743e-05
256,0.3,0.30078125,77,mixture,0.15,uncorrelated,0.049881877990430624,0.00010254605855882015,50,3.078371005910104e-05,3.3264914869882186e-07,1.0000307831508082,3.3263506184479754e-07,1.0023363421518228,2.5200429860915146e-05
256,0.3,0.30078125,77,mixture,0.25,correlated,0.05733029306220096,0.0001737330934189808,50,5.5186798910975396e-05,7.51516113619574e-07,1.0000551848745451,7.514589323948618e-07,1.0041831535289878,5.6788411472348496e-05
256,0.3,0.30078125,77,mixture,0.25,uncorrelated,0.04975040584415584,9.337133097867971e-05,50,3.0709004983279076e-05,2.772125944575836e-07,1.0000307084466502,2.772010963312014e-07,1.002330669830572,2.1002102243547972e-05
256,0.3,0.30078125,77,mixture,0.35,correlated,0.07500288362952838,0.00024300924457053914,50,0.0001872588155371915,3.1361511228254095e-06,1.00018723560713,3.1353049128272826e-06,1.0141006802750945,0.00023363995735329045
256,0.3,0.30078125,77,mixture,0.35,uncorrelated,0.049692733253588514,9.706132129298836e-05,50,3.05875110915461e-05,2.8517262917922403e-07,1.000030586959367,2.851614205478643e-07,1.0023214741772977,2.1608713270366335e-05
256,0.3,0.30078125,77,mixture,0.45,correlated,0.09995535714285714,0.0003368994390440091,50,0.0007727554404891823,1.1646664395126512e-05,1.0007723838432034,1.1635163063611943e-05,1.0567492153303994,0.0008263223895489786
256,0.3,0.30078125,77,mixture,0.45,uncorrelated,0.04990323820915926,9.944936943314402e-05,50,3.0263229752450753e-05,2.804530467933822e-07,1.0000302626976063,2.804425890441032e-07,1.0022969411714682,2.125432551832334e-05
